Country,State,Location,Month_name,Time_category,Fatal Y/N,Attack_Count
USA,Florida,"Ponce Inlet, Volusia County",March,Evening,Non-Fatal,1
USA,Florida,"Ponce Inlet, Volusia County",May,Morning,Non-Fatal,1
USA,Florida,"Ponce Inlet, Volusia County",October,Afternoon,Non-Fatal,1
USA,Florida,"Ponce Inlet, Volusia County",October,Evening,Non-Fatal,1
USA,Florida,"Ponce Inlet, Volusia County",October,Morning,Non-Fatal,1
USA,Florida,"Ponce Inlet, Volusia County",October,Unknown,Non-Fatal,1
USA,Florida,"Ponce Inlet, Volusia County",September,Afternoon,Non-Fatal,4
USA,Florida,"Ponce Inlet, Volusia County",September,Evening,Non-Fatal,2
USA,Florida,"Ponce Inlet, Volusia County",September,Morning,Non-Fatal,2
USA,Florida,"Ponce de Leon Inlet, Volusia County",August,Afternoon,Non-Fatal,1
USA,Florida,"Ponce de Leon Inlet, Volusia County",August,Evening,Non-Fatal,1
USA,Florida,"Ponce de Leon Inlet, Volusia County ",August,Afternoon,Non-Fatal,1
USA,Florida,"Ponce de Leon Inlet, Volusia County ",May,Afternoon,Non-Fatal,1
USA,Florida,"Ponce de Leon Inlet, Volusia County ",October,Unknown,Non-Fatal,1
USA,Florida,"Ponce, Volusia County",August,Evening,Non-Fatal,1
USA,Florida,"Ponte Vedra Beach, St Johns County",June,Unknown,Non-Fatal,1
USA,Florida,"Ponte Vedra Beach, St Johns County",May,Afternoon,Non-Fatal,1
USA,Florida,"Ponte Vedra Beach, St. Johns County",June,Unknown,Non-Fatal,1
USA,Florida,"Ponte Vedra Beach, St. Johns County",October,Afternoon,Non-Fatal,1
USA,Florida,"Ponte Vedra, St. Johns County",August,Afternoon,Non-Fatal,1
USA,Florida,"Ponte Vedra, St. Johns County",May,Morning,Non-Fatal,1
USA,Florida,"Ponte Vedra, St. Johns County",September,Afternoon,Non-Fatal,1
USA,Florida,"Port of the Islands, Collier County",April,Afternoon,Non-Fatal,1
USA,Florida,"Public Beach (Carlin Park), Jupiter, Palm Beach County",April,Afternoon,Non-Fatal,1
USA,Florida,"Public Beach, Siesta Key, Sarasota County",July,Afternoon,Non-Fatal,1
USA,Florida,"Quarter mile south of Ponce de Leon Inlet, Volusia County",July,Morning,Unknown,1
USA,Florida,"Redington Beach, Pinellas County",June,Unknown,Non-Fatal,1
USA,Florida,"Resident's Beach, Marco Island",April,Afternoon,Non-Fatal,1
USA,Florida,Riviera Beach,February,Afternoon,Non-Fatal,1
USA,Florida,"Riviera Beach, Palm Beach County",April,Unknown,Non-Fatal,1
USA,Florida,"Riviera Beach, Palm Beach County",August,Unknown,Non-Fatal,1
USA,Florida,"Riviera Beach, Palm Beach County",December,Afternoon,Non-Fatal,1
USA,Florida,"Riviera Beach, Palm Beach County",February,Afternoon,Non-Fatal,1
USA,Florida,"Riviera Beach, Palm Beach County",July,Unknown,Non-Fatal,1
USA,Florida,"Riviera Beach, Palm Beach County",September,Afternoon,Unknown,1
USA,Florida,"Riviera Beach, near Palm Beach Inlet, Palm Beach County",June,Afternoon,Non-Fatal,1
USA,Florida,"Rock Harbor, Key Largo, Monroe County",July,Unknown,Non-Fatal,1
USA,Florida,"Round Island Park, Indian River County",January,Afternoon,Non-Fatal,1
USA,Florida,"Round Island Park, Indian River County",November,Morning,Non-Fatal,1
USA,Florida,"Sand Key Beach, Clearwater, Pinellas County",May,Evening,Non-Fatal,1
USA,Florida,"Sands Cut, Elliot Key",May,Unknown,Non-Fatal,1
USA,Florida,"Sanibel Island, Lee County",April,Afternoon,Non-Fatal,1
USA,Florida,"Sanibel Island, Lee County",April,Unknown,Non-Fatal,1
USA,Florida,"Sanibel Island, Lee County",August,Afternoon,Non-Fatal,2
USA,Florida,"Sanibel Island, Lee County",June,Evening,Non-Fatal,1
USA,Florida,"Sanibel Island, Lee County",March,Morning,Non-Fatal,1
USA,Florida,"Sanibel Island, Lee County",October,Evening,Non-Fatal,1
USA,Florida,"Sanibel Island, Lee County",October,Unknown,Non-Fatal,1
USA,Florida,"Santa Lucea Beach, South Hutchinson Island, St. Lucie County",March,Unknown,Non-Fatal,1
USA,Florida,"Santa Maria Island, Manatee County",October,Afternoon,Non-Fatal,1
USA,Florida,"Santa Maria Island, Manatee County",September,Afternoon,Non-Fatal,1
USA,Florida,"Santa Rosa Beach, Walton County",October,Afternoon,Non-Fatal,1
USA,Florida,"Santa Rosa Island, Escambia County",July,Afternoon,Non-Fatal,1
USA,Florida,Santa Rosa Sound Escambia County,March,Unknown,Non-Fatal,1
USA,Florida,Sarasota Bay,August,Night,Non-Fatal,1
USA,Florida,Sarasota County,June,Night,Non-Fatal,1
USA,Florida,Sarasota County,May,Morning,Non-Fatal,1
USA,Florida,"Sarasota, Sarasota County",July,Unknown,Non-Fatal,1
USA,Florida,"Satellite  Beach, Brevard County",August,Morning,Non-Fatal,1
USA,Florida,"Satellite Beach, Brevard County",September,Afternoon,Non-Fatal,1
USA,Florida,"Sawyer Key , Monroe County",June,Night,Non-Fatal,1
USA,Florida,"Sea Spray, Palm Beach",March,Afternoon,Non-Fatal,1
USA,Florida,"Seaport, Brevard County",October,Unknown,Non-Fatal,1
USA,Florida,Sebastian Inlet,October,Unknown,Non-Fatal,1
USA,Florida,"Sebastian Inlet, Brevard County",April,Unknown,Non-Fatal,1
USA,Florida,"Sebastian Inlet, Brevard County",September,Early morning,Non-Fatal,1
USA,Florida,"Sebastian Inlet, Indian River County",October,Unknown,Non-Fatal,1
USA,Florida,"Sebastian Inlet, Indian River or Brevard County",September,Afternoon,Non-Fatal,1
USA,Florida,"Sebastian, Indian River County",September,Afternoon,Non-Fatal,1
USA,Florida,"Seminole Avenue, Ormond Beach, Volusia County",June,Early morning,Non-Fatal,1
USA,Florida,"Sewell’s Point, near Palm Beach",October,Unknown,Fatal,1
USA,Florida,"Shark Shallows, Ponce Inlet, Volusia County",May,Morning,Non-Fatal,1
USA,Florida,"Shell Island Panama City Beach, Bay County",September,Afternoon,Fatal,1
USA,Florida,"Shell Island Panama City Beach, Bay County",September,Afternoon,Non-Fatal,1
USA,Florida,"Shepard Park, Cocoa Beach, Brevard County ",April,Afternoon,Non-Fatal,1
USA,Florida,"Siesta Key, Sarasota County",July,Afternoon,Non-Fatal,1
USA,Florida,"Singer Island, Palm Beach County",June,Morning,Non-Fatal,1
USA,Florida,"Singer Island, Riviera Beach",September,Afternoon,Non-Fatal,1
USA,Florida,"Singer Island, Riviera Beach, Palm Beach County",April,Evening,Non-Fatal,1
USA,Florida,"Singer Island, Riviera Beach, Palm Beach County",April,Unknown,Non-Fatal,2
USA,Florida,"Singer Island, Riviera Beach, Palm Beach County",February,Unknown,Non-Fatal,1
USA,Florida,"Singer Island, Riviera Beach, Palm Beach County",January,Morning,Non-Fatal,1
USA,Florida,"Singer Island, Riviera Beach, Palm Beach County",March,Afternoon,Non-Fatal,2
USA,Florida,"Singer Island, Riviera Beach, Palm Beach County",March,Evening,Non-Fatal,1
USA,Florida,"Singer Island, Riviera Beach, Palm Beach County",March,Morning,Non-Fatal,1
USA,Florida,"Singer Island, Riviera Beach, Palm Beach County",March,Unknown,Non-Fatal,1
USA,Florida,"Smyrna Dunes  Park, New Smyrna Beach, Volusia County",July,Evening,Non-Fatal,1
USA,Florida,"Smyrna Dunes Park, New Smyrna Beach, Volusia County",July,Afternoon,Non-Fatal,1
USA,Florida,"Snapper Point Jetty, Miami, Dade County",September,Afternoon,Non-Fatal,1
USA,Florida,"Snipes Point, Monroe County",July,Afternoon,Non-Fatal,1
USA,Florida,"Sombero Key Light, Monroe County",September,Morning,Non-Fatal,1
USA,Florida,"South Beach Park, Indian River County",November,Evening,Non-Fatal,1
USA,Florida,"South Beach, Fort Pierce, St Lucie County",February,Afternoon,Non-Fatal,1
USA,Florida,"South Beach, Miami-Dade County",September,Afternoon,Non-Fatal,1
USA,Florida,"South Beach, Sebastian, Indian River County",October,Afternoon,Non-Fatal,1
USA,Florida,"South Jacksonville Beach, Duval County",August,Afternoon,Non-Fatal,1
USA,Florida,"South Jetty, New Smyrna Beach, Volusia County",July,Unknown,Non-Fatal,1
USA,Florida,"South Jetty, New Smyrna Beach, Volusia County",November,Unknown,Non-Fatal,1
USA,Florida,"South Jetty, New Smyrna Beach, Volusia County",October,Afternoon,Non-Fatal,1
USA,Florida,"South Jetty, New Smyrna Beach, Volusia County",September,Afternoon,Non-Fatal,1
USA,Florida,"South Miami Beach, Dade County",July,Evening,Non-Fatal,1
USA,Florida,"South of Cocoa Beach, Brevard County",August,Unknown,Non-Fatal,1
USA,Florida,"South of Neptune Beach, Duval County",June,Unknown,Non-Fatal,1
USA,Florida,"South of Ponce Inlet, New Smyrna Beach, Volusia County",April,Morning,Non-Fatal,1
USA,Florida,"South of Ponce Inlet, New Smyrna Beach, Volusia County",June,Morning,Non-Fatal,1
USA,Florida,"South of Ponce Inlet, Volusia County",June,Morning,Non-Fatal,1
USA,Florida,"South of Ponce Inlet, Volusia County",May,Afternoon,Non-Fatal,1
USA,Florida,"South of Ponce de Leon Jetty, New Smyrna Beach, Volusia County",April,Afternoon,Non-Fatal,1
USA,Florida,"South of Ponce de Leon Jetty, New Smyrna Beach, Volusia County",March,Morning,Non-Fatal,1
USA,Florida,"South side of Ponce de Leon Inlet, Volusia County",September,Evening,Non-Fatal,1
USA,Florida,"Spanish House Beach, Brevard County",September,Afternoon,Non-Fatal,1
USA,Florida,"Spanish River Park Beach, Palm Beach County",November,Morning,Non-Fatal,1
USA,Florida,"Spessard Holland Park, Melbourne Beach, Brevard County",May,Unknown,Non-Fatal,1
USA,Florida,"St Augustine Beach, St Johns County",June,Afternoon,Non-Fatal,1
USA,Florida,"St Augustine Beach, St Johns County",September,Afternoon,Non-Fatal,1
USA,Florida,St Augustine Beach. St. Johns County,June,Morning,Non-Fatal,1
USA,Florida,"St Augustine, St Johns County",August,Unknown,Non-Fatal,1
USA,Florida,"St Augustine, St Johns County",July,Unknown,Non-Fatal,1
USA,Florida,"St Augustine, St. Johns County",May,Unknown,Non-Fatal,1
USA,Florida,St Lucie County,September,Unknown,Non-Fatal,1
USA,Florida,"St. Andrews State Park, Bay County",June,Night,Non-Fatal,1
USA,Florida,St. Augustine,April,Afternoon,Non-Fatal,1
USA,Florida,St. Augustine  St. Johns County,May,Unknown,Unknown,1
USA,Florida,"St. Augustine Beach, Anastasia Island, St. Johns County",August,Morning,Non-Fatal,1
USA,Florida,"St. Augustine Beach, St. John's County",September,Morning,Non-Fatal,1
USA,Florida,"St. Augustine Beach, St. Johns County",April,Morning,Non-Fatal,1
USA,Florida,"St. Augustine, St Johns County",August,Unknown,Non-Fatal,1
USA,Florida,"St. Augustine, St Johns County",March,Unknown,Unknown,1
USA,Florida,"St. Augustine, St. John's County",April,Afternoon,Non-Fatal,1
USA,Florida,"St. Augustine, St. John's County",May,Afternoon,Non-Fatal,1
USA,Florida,"St. Augustine, St. John's County",September,Unknown,Non-Fatal,1
USA,Florida,"St. Augustine, St. Johns County",August,Afternoon,Non-Fatal,1
USA,Florida,"St. George Island (near Apachicola), Franklin County",May,Afternoon,Non-Fatal,1
USA,Florida,"St. John's River, Jacksonville, Duval County",August,Evening,Unknown,1
USA,Florida,St. Lucie County,August,Unknown,Unknown,1
USA,Florida,St. Lucie County,July,Morning,Non-Fatal,1
USA,Florida,St. Lucie County,July,Unknown,Non-Fatal,1
USA,Florida,"St. Petersburg Beach, Pinellas County",July,Unknown,Non-Fatal,1
USA,Florida,"St. Petersburg, Pinellas County",August,Unknown,Unknown,1
USA,Florida,"St. Petersburg, Pinellas County",May,Evening,Non-Fatal,1
USA,Florida,"St. Petersburg, Pinnellas County",August,Afternoon,Non-Fatal,1
USA,Florida,"Stuart Beach, Martin County",March,Afternoon,Non-Fatal,1
USA,Florida,"Stuart Beach, Martin County",October,Afternoon,Non-Fatal,1
USA,Florida,"Stuart Beach, Martin County",October,Unknown,Non-Fatal,1
USA,Florida,"Stuart Beach, Martin County",September,Unknown,Non-Fatal,1
USA,Florida,"Stuart Beach, Martin County ",July,Afternoon,Non-Fatal,1
USA,Florida,"Stuart Park Beach, Martin County",October,Afternoon,Non-Fatal,1
USA,Florida,"Stuart Rocks, Martin County",March,Morning,Non-Fatal,1
USA,Florida,"Stuart, Martin County",February,Afternoon,Fatal,1
USA,Florida,"Summerland Key, Monroe County",June,Afternoon,Non-Fatal,2
USA,Florida,"Sunglow Pier, Daytona Beach Shores, Volusia County",April,Morning,Non-Fatal,1
USA,Florida,"Table Beach, Brevard County",August,Afternoon,Non-Fatal,1
USA,Florida,"Tampa Bay, Hillsborough County",June,Morning,Non-Fatal,1
USA,Florida,"Tampa Bay, Manatee County",September,Unknown,Fatal,1
USA,Florida,"Taverniier, Monroe County",July,Afternoon,Non-Fatal,1
USA,Florida,"Ten Thousand Islands National Wildlife Refuge, Collier County",May,Unknown,Non-Fatal,1
USA,Florida,"The Rocks, Hutchinson Island, Martin County",September,Unknown,Non-Fatal,1
USA,Florida,"Tiger Shores Beach, Martin County",June,Afternoon,Non-Fatal,1
USA,Florida,"Tiger Shores Beach, Martin County",March,Afternoon,Non-Fatal,1
USA,Florida,"Tiger Shores Beach, Martin County",November,Unknown,Non-Fatal,1
USA,Florida,"Tigertail Beach, Collier County",September,Early morning,Unknown,1
USA,Florida,"Treasure Shores Beach, Indian River County",October,Morning,Non-Fatal,1
USA,Florida,"Trout River, Panama Park",August,Unknown,Fatal,1
USA,Florida,"Turtle Beach, Siesta Key, Sarasota County",June,Evening,Non-Fatal,1
USA,Florida,"Turtle Beach, Siesta Key, Sarasota County",June,Morning,Non-Fatal,1
USA,Florida,"Two miles off Key Colony Beach, Monroe County",July,Evening,Non-Fatal,1
USA,Florida,Unknown,April,Unknown,Unknown,2
USA,Florida,Unknown,January,Night,Unknown,2
USA,Florida,Unknown,July,Evening,Non-Fatal,1
USA,Florida,Unknown,June,Unknown,Non-Fatal,1
USA,Florida,Unknown,November,Afternoon,Non-Fatal,1
USA,Florida,Unknown,November,Morning,Non-Fatal,1
USA,Florida,Unknown,October,Unknown,Non-Fatal,1
USA,Florida,Unknown,September,Unknown,Non-Fatal,1
USA,Florida,"Vaca Cut Channel & bridge under Marathon, Monroe County",March,Afternoon,Non-Fatal,1
USA,Florida,"Vaughn Beach, Flagler County",November,Unknown,Unknown,1
USA,Florida,"Vero Beach, Indian River County",April,Unknown,Non-Fatal,1
USA,Florida,"Vero Beach, Indian River County",August,Afternoon,Non-Fatal,2
USA,Florida,"Vero Beach, Indian River County",January,Afternoon,Non-Fatal,1
USA,Florida,"Vero Beach, Indian River County",March,Afternoon,Non-Fatal,1
USA,Florida,"Vero Beach, Indian River County",May,Afternoon,Non-Fatal,1
USA,Florida,"Vero Beach, Indian River County",May,Morning,Non-Fatal,1
USA,Florida,"Vero Beach, Indian River County",May,Unknown,Non-Fatal,1
USA,Florida,"Vero Beach, Indian River County",September,Evening,Non-Fatal,1
USA,Florida,"Vero Beach, St. Lucie County",March,Afternoon,Non-Fatal,1
USA,Florida,Victim was on said to be on tanker that collided off Florida coast on 10-20-1943,October,Unknown,Unknown,1
USA,Florida,"Vilano Beach, St.  Johns County",June,Afternoon,Unknown,1
USA,Florida,"Vilano Beach, St.  Johns County",September,Afternoon,Non-Fatal,1
USA,Florida,"Vilano Beach, St.  Johns County",September,Early morning,Non-Fatal,1
USA,Florida,"Virginia Key, Monroe County",April,Afternoon,Non-Fatal,1
USA,Florida,Volusia County,September,Afternoon,Non-Fatal,1
USA,Florida,Volusia County,September,Unknown,Unknown,1
USA,Florida,Volusia County  ,September,Evening,Non-Fatal,1
USA,Florida,"Wabasso Beach, Indian River County",October,Afternoon,Unknown,1
USA,Florida,"Walden Rocks, St. Lucie County",May,Afternoon,Non-Fatal,1
USA,Florida,"Walton Beach Psrk, St. Lucie County",August,Early morning,Non-Fatal,1
USA,Florida,"Walton Rocks, St Lucie County",April,Afternoon,Non-Fatal,1
USA,Florida,"Waveland Beach, Hutchinson Island, St Lucie County",April,Afternoon,Non-Fatal,1
USA,Florida,"Waveland Beach, Hutchinson Island, St. Lucie County",March,Afternoon,Non-Fatal,1
USA,Florida,"West Palm Beach, Palm Beach County",September,Unknown,Non-Fatal,1
USA,Florida,"Whale Harbor, Islamorada, Monroe County",April,Afternoon,Non-Fatal,1
USA,Florida,"Wiggins Pass, Collier County",July,Evening,Non-Fatal,1
USA,Florida,"Wilbur-by-the-Sea, Volusia County",August,Morning,Non-Fatal,1
USA,Florida,"Windsor Beach, Indian River County",January,Afternoon,Non-Fatal,1
USA,Florida,"Winterhaven Park,           Ponce Inlet, Volusia County",August,Evening,Non-Fatal,1
USA,Florida,"World Typhoon Lagoon, Disney Water Park, Orange County",September,Unknown,Non-Fatal,1
USA,Florida,"a pier at the end of Caxambas Drive, Marco Island ",May,Evening,Non-Fatal,1
USA,Florida,½ mile offshore & 9 miles north of Fort Pierce,December,Unknown,Non-Fatal,1
USA,Florida ,Gulf of Mexico,July,Unknown,Fatal,1
USA,"Franklin County, Florida",St George Island,October,Afternoon,Non-Fatal,1
USA,Georgia,200 miles east of Savannah,September,Unknown,Non-Fatal,1
USA,Georgia,"Back River, Savannah Beach, Chatham County",July,Unknown,Fatal,1
USA,Georgia,Cumberland Island,June,Unknown,Non-Fatal,1
USA,Georgia,"Jekyll Island, Glynn County",July,Afternoon,Non-Fatal,1
USA,Georgia,"Jekyll Island, Glynn County",July,Evening,Non-Fatal,1
USA,Georgia,"North picnic area, Jekyll Island, Glynn County",June,Afternoon,Non-Fatal,1
USA,Georgia,"Savannah Beach, Savannah, Chatham County",August,Evening,Non-Fatal,1
USA,Georgia,"St. Simon Island, Glynn County",June,Afternoon,Non-Fatal,1
USA,Georgia,"St. Simons Island or Jeykll Island, Glynn County",July,Evening,Non-Fatal,1
USA,Georgia,"Thunderbolt, Chatham County",August,Unknown,Non-Fatal,1
USA,Georgia,"Tybee Island, Chatham County",August,Unknown,Fatal,1
USA,Georgia,"Tybee Island, Chatham County",July,Unknown,Non-Fatal,1
USA,Georgia,"Tybee Island, Chatham County",June,Unknown,Non-Fatal,1
USA,Georgia,"Tybee Island, Chatham County",May,Unknown,Non-Fatal,1
USA,Georgia,Unknown,June,Unknown,Fatal,1
USA,Georgia,"Wilmington River, Chatham County",June,Morning,Non-Fatal,1
USA,Georgia,"Île de Saint Simon, Glynn County",May,Evening,Non-Fatal,1
USA,Guam,Gun Beach,May,Afternoon,Non-Fatal,1
USA,Guam,Talofofo Bay ,October,Unknown,Non-Fatal,1
USA,Hawaii," Kahului, Maui",December,Afternoon,Non-Fatal,1
USA,Hawaii," Kalepolepo, Kihei, Maui",October,Morning,Non-Fatal,1
USA,Hawaii,"1 mile off Mala Wharf, Lahaina, Maui",February,Unknown,Non-Fatal,1
USA,Hawaii,2 miles off Keahole Airport,December,Night,Non-Fatal,1
USA,Hawaii,"3 miles from shore off McGregor Point, Maui",April,Unknown,Unknown,1
USA,Hawaii,50 miles NE of Honolulu,September,Unknown,Non-Fatal,1
USA,Hawaii,"90 miles east of Hilo, Hawai'i",December,Unknown,Non-Fatal,1
USA,Hawaii,"Airplane Beach, Lahina, West Maui",November,Afternoon,Non-Fatal,1
USA,Hawaii,"Ala Moana Beach Park, Oah'u",August,Afternoon,Non-Fatal,1
USA,Hawaii,Alenuihaha Channel,March,Night,Non-Fatal,1
USA,Hawaii,Anaeho'imalu Bay,December,Morning,Non-Fatal,1
USA,Hawaii,Anaehoomalu Bay,March,Afternoon,Non-Fatal,1
USA,Hawaii,"Anaehoomalu Bay
Waikoloa, Hawaii County",January,Morning,Non-Fatal,1
USA,Hawaii,"Anaehoomalu Bay, Hawaii",April,Morning,Non-Fatal,1
USA,Hawaii,"Anahola, Kaua'i",June,Unknown,Non-Fatal,1
USA,Hawaii,"Anini Beach, Kaua'i",June,Afternoon,Non-Fatal,1
USA,Hawaii,"Awili, South Kona, Hawai'i",April,Afternoon,Non-Fatal,1
USA,Hawaii,"Banyans, Kailua-Kona",December,Unknown,Non-Fatal,1
USA,Hawaii,"Barbers Point, O'ahu",October,Unknown,Non-Fatal,1
USA,Hawaii,"Barber’s Point, O'ahu",February,Unknown,Non-Fatal,1
USA,Hawaii,"Barber’s Point, O'ahu",November,Unknown,Non-Fatal,1
USA,Hawaii,"Between  Makena & Molokini, Maui",December,Morning,Fatal,1
USA,Hawaii,"Between Ala Moana Channel & Kewalo Basin, O'ahu",August,Unknown,Fatal,1
USA,Hawaii,"Between Keawakapu & Makena, Maui",February,Morning,Unknown,1
USA,Hawaii,Between Magic Sands Beach and Kahaluu Beach on the Kona coast,May,Morning,Non-Fatal,1
USA,Hawaii,"Big Island off Kona Village Resort, North Kona",November,Evening,Non-Fatal,1
USA,Hawaii,"Brenecke Beach, Po'ipu, Kaua'i",March,Afternoon,Non-Fatal,1
USA,Hawaii,"Brennecke Beach, Po'ipu, Kaua'i",October,Unknown,Non-Fatal,1
USA,Hawaii,"Browns, Oahu",May,Morning,Non-Fatal,1
USA,Hawaii,"Cannons, at Ha'ena on the north shore of Kaua'i Island",March,Early morning,Non-Fatal,1
USA,Hawaii,"Charley Young Beach, Maui",September,Morning,Non-Fatal,1
USA,Hawaii,"Charlie Young Beach, Kihei, Maui",October,Morning,Non-Fatal,1
USA,Hawaii,"Chun's Reef, Laniakea, O'ahu",December,Evening,Non-Fatal,1
